record_id_1,record_id_2,same_person
REC0004595,REC0013444,0
REC0007367,REC0008081,0
REC0003576,REC0004972,0
REC0008171,REC0008172,1
REC0004043,REC0004968,0
REC0003430,REC0004855,0
REC0007642,REC0011813,0
REC0009761,REC0014213,0
REC0008868,REC0014955,0
REC0001400,REC0001402,1
REC0004463,REC0007466,0
REC0003498,REC0003545,0
REC0009168,REC0010583,0
REC0009986,REC0011572,0
REC0006593,REC0009964,0
REC0011170,REC0012269,0
REC0012417,REC0013518,0
REC0002972,REC0004577,0
REC0000969,REC0000970,1
REC0000899,REC0008900,0
REC0004918,REC0004920,1
REC0007316,REC0008723,0
REC0012407,REC0012408,1
REC0005537,REC0014499,0
REC0001385,REC0001386,1
REC0008273,REC0008274,1
REC0001266,REC0004709,0
REC0008905,REC0008906,1
REC0014561,REC0014562,1
REC0012641,REC0012643,1
REC0002310,REC0006724,0
REC0003499,REC0012388,0
REC0002220,REC0003702,0
REC0014034,REC0014035,1
REC0002081,REC0009220,0
REC0001123,REC0010838,0
REC0008900,REC0008901,1
REC0006523,REC0008268,0
REC0007570,REC0014122,0
REC0002357,REC0011615,0
REC0001661,REC0001662,1
REC0004631,REC0012688,0
REC0004744,REC0006849,0
REC0001034,REC0010557,0
REC0014226,REC0014227,1
REC0004917,REC0010168,0
REC0012314,REC0012316,1
REC0007505,REC0012946,0
REC0005637,REC0008226,0
REC0007874,REC0009392,0
REC0003503,REC0005013,0
REC0000536,REC0005311,0
REC0006941,REC0010708,0
REC0003966,REC0011794,0
REC0008382,REC0014824,0
REC0001749,REC0014384,0
REC0001187,REC0001188,1
REC0009021,REC0009497,0
REC0004204,REC0005373,0
REC0001825,REC0014147,0
REC0001283,REC0001284,1
REC0014655,REC0014656,1
REC0011187,REC0011188,1
REC0001339,REC0001340,1
REC0010926,REC0014149,0
REC0013849,REC0013851,1
REC0010013,REC0012822,0
REC0000332,REC0008742,0
REC0006346,REC0008270,0
REC0005611,REC0014318,0
REC0003416,REC0007777,0
REC0011262,REC0014733,0
REC0001779,REC0013978,0
REC0005246,REC0013973,0
REC0004249,REC0014956,0
REC0001251,REC0001252,1
REC0003096,REC0004918,0
REC0004671,REC0008253,0
REC0000563,REC0002135,0
REC0013437,REC0013438,1
REC0001592,REC0007444,0
REC0002152,REC0006735,0
REC0002037,REC0010475,0
REC0014484,REC0014485,1
REC0006070,REC0006071,1
REC0009670,REC0010607,0
REC0001593,REC0003489,0
REC0009209,REC0014611,0
REC0003431,REC0009746,0
REC0001170,REC0001879,0
REC0000424,REC0000425,1
REC0003775,REC0003776,1
REC0007393,REC0012785,0
REC0010806,REC0011883,0
REC0001261,REC0007043,0
REC0005586,REC0013216,0
REC0004681,REC0012208,0
REC0009150,REC0009151,1
REC0002605,REC0007516,0
REC0003253,REC0012294,0
REC0011017,REC0011018,1
REC0001967,REC0007371,0
REC0010464,REC0010465,1
REC0000322,REC0006975,0
REC0007847,REC0009274,0
REC0008784,REC0013616,0
REC0006093,REC0006354,0
REC0001144,REC0003251,0
REC0006003,REC0007646,0
REC0000604,REC0010921,0
REC0002295,REC0014016,0
REC0004092,REC0014875,0
REC0002734,REC0005461,0
REC0009838,REC0013742,0
REC0000600,REC0007856,0
REC0005311,REC0005312,1
REC0000677,REC0013404,0
REC0009854,REC0010896,0
REC0004599,REC0004600,1
REC0001659,REC0004325,0
REC0006718,REC0009045,0
REC0004978,REC0013041,0
REC0006973,REC0013549,0
REC0001601,REC0007335,0
REC0010120,REC0014165,0
REC0008075,REC0012493,0
REC0000231,REC0002994,0
REC0009691,REC0009692,1
REC0013597,REC0013598,1
REC0004794,REC0004796,1
REC0001887,REC0005338,0
REC0002996,REC0002997,1
REC0008254,REC0014128,0
REC0002241,REC0005307,0
REC0001748,REC0003054,0
REC0000338,REC0008728,0
REC0006470,REC0012694,0
REC0012497,REC0012498,1
REC0002589,REC0012082,0
REC0007196,REC0010982,0
REC0009196,REC0012913,0
REC0007025,REC0008737,0
REC0001211,REC0007123,0
REC0002715,REC0002716,1
REC0011023,REC0011024,1
REC0007443,REC0007879,0
REC0006086,REC0010603,0
REC0001497,REC0011154,0
REC0004359,REC0006701,0
REC0011969,REC0011970,1
REC0006034,REC0014917,0
REC0004354,REC0012385,0
REC0009757,REC0009759,1
REC0006597,REC0014940,0
REC0001713,REC0003983,0
REC0014979,REC0014980,1
REC0012234,REC0013600,0
REC0012594,REC0012595,1
REC0006102,REC0014738,0
REC0002702,REC0014716,0
REC0007486,REC0007487,1
REC0005123,REC0009075,0
REC0002926,REC0011116,0
REC0013306,REC0013307,1
REC0005923,REC0006750,0
REC0005714,REC0006406,0
REC0009266,REC0009353,0
REC0000846,REC0007930,0
REC0011304,REC0011305,1
REC0002211,REC0013167,0
REC0010682,REC0010683,1
REC0003484,REC0010194,0
REC0002952,REC0011025,0
REC0009974,REC0009975,1
REC0002100,REC0003012,0
REC0009979,REC0009980,1
REC0000472,REC0005783,0
REC0000083,REC0008644,0
REC0008748,REC0012287,0
REC0003889,REC0014256,0
REC0000269,REC0007584,0
REC0008556,REC0009263,0
REC0002838,REC0004432,0
REC0014049,REC0014050,1
REC0000425,REC0000426,1
REC0000725,REC0009606,0
REC0012652,REC0012653,1
REC0001329,REC0006277,0
REC0002122,REC0012894,0
REC0005292,REC0012333,0
REC0003130,REC0012454,0
REC0011682,REC0014395,0
REC0003755,REC0014607,0
REC0009047,REC0009048,1
REC0002273,REC0006343,0
REC0011422,REC0011423,1
REC0002249,REC0005014,0
REC0000467,REC0010515,0
REC0014460,REC0014462,1
REC0002228,REC0002230,1
REC0005370,REC0010454,0
REC0000822,REC0012579,0
REC0013093,REC0013094,1
REC0001142,REC0001143,1
REC0003644,REC0012051,0
REC0010346,REC0014811,0
REC0008605,REC0009438,0
REC0003120,REC0003584,0
REC0002371,REC0007210,0
REC0001067,REC0003404,0
REC0001758,REC0003134,0
REC0001547,REC0010933,0
REC0010602,REC0011484,0
REC0006729,REC0010566,0
REC0008977,REC0008978,1
REC0003822,REC0003823,1
REC0003760,REC0003762,1
REC0006848,REC0011767,0
REC0000997,REC0007832,0
REC0001558,REC0001560,1
REC0000592,REC0012839,0
REC0001812,REC0014638,0
REC0010891,REC0014271,0
REC0003659,REC0006148,0
REC0008698,REC0009057,0
REC0005562,REC0005563,1
REC0008465,REC0008466,1
REC0004015,REC0009309,0
REC0007048,REC0013595,0
REC0001611,REC0014652,0
REC0001637,REC0013098,0
REC0001358,REC0006063,0
REC0004782,REC0008525,0
REC0006838,REC0006839,1
REC0010754,REC0010755,1
REC0002750,REC0008264,0
REC0014527,REC0014528,1
REC0007976,REC0012948,0
REC0014921,REC0014922,1
REC0002147,REC0002148,1
REC0005868,REC0013421,0
REC0005363,REC0006365,0
REC0004845,REC0004846,1
REC0000221,REC0013049,0
REC0003124,REC0005282,0
REC0002749,REC0005458,0
REC0000190,REC0011268,0
REC0000546,REC0011251,0
REC0003927,REC0005976,0
REC0005776,REC0013779,0
REC0005037,REC0013889,0
REC0011289,REC0011290,1
REC0000677,REC0001899,0
REC0003117,REC0008016,0
REC0003517,REC0010154,0
REC0012572,REC0012573,1
REC0012413,REC0013189,0
REC0004013,REC0011849,0
REC0002399,REC0011193,0
REC0012091,REC0014600,0
REC0007592,REC0007594,1
REC0012580,REC0013760,0
REC0005810,REC0014652,0
REC0005609,REC0007891,0
REC0009223,REC0009224,1
REC0007949,REC0007951,1
REC0007389,REC0014374,0
REC0014958,REC0014960,1
REC0001100,REC0010930,0
REC0006918,REC0010427,0
REC0000901,REC0006523,0
REC0007082,REC0007083,1
REC0007690,REC0007691,1
REC0001000,REC0001001,1
REC0003119,REC0005105,0
REC0014140,REC0014693,0
REC0002129,REC0002130,1
REC0002632,REC0011169,0
REC0001408,REC0005350,0
REC0008954,REC0010345,0
REC0006889,REC0011837,0
REC0001570,REC0011470,0
REC0004259,REC0010048,0
REC0000582,REC0003337,0
REC0000630,REC0005184,0
REC0000131,REC0000132,1
REC0002042,REC0007647,0
REC0010868,REC0010869,1
REC0014746,REC0014747,1
REC0007009,REC0008182,0
REC0006711,REC0008497,0
REC0006879,REC0006880,1
REC0003965,REC0007709,0
REC0003916,REC0005621,0
REC0000648,REC0006372,0
REC0001165,REC0007469,0
REC0012683,REC0014627,0
REC0004252,REC0004253,1
REC0011984,REC0011985,1
REC0008257,REC0008258,1
REC0005958,REC0009940,0
REC0005739,REC0011712,0
REC0002098,REC0005436,0
REC0002978,REC0007884,0
REC0004066,REC0013410,0
REC0002224,REC0002225,1
REC0005412,REC0011622,0
REC0007454,REC0012667,0
REC0004787,REC0004788,1
REC0014769,REC0014770,1
REC0000566,REC0005020,0
REC0006770,REC0014300,0
REC0014166,REC0014722,0
REC0006478,REC0014129,0
REC0003914,REC0006530,0
REC0000934,REC0000935,1
REC0003128,REC0009289,0
REC0002759,REC0002760,1
REC0004032,REC0006857,0
REC0014824,REC0014825,1
REC0014057,REC0014058,1
REC0009995,REC0011180,0
REC0001809,REC0012010,0
REC0011438,REC0013673,0
REC0011589,REC0013999,0
REC0004181,REC0007833,0
REC0009950,REC0009951,1
REC0007316,REC0011224,0
REC0006050,REC0007810,0
REC0002149,REC0013120,0
REC0004205,REC0004206,1
REC0001722,REC0005068,0
REC0003163,REC0003165,1
REC0005513,REC0010464,0
REC0009309,REC0012238,0
REC0006986,REC0007858,0
REC0012111,REC0012687,0
REC0012660,REC0012661,1
REC0011588,REC0011589,1
REC0009870,REC0014297,0
REC0010344,REC0013712,0
REC0000196,REC0000197,1
REC0010173,REC0013793,0
REC0007463,REC0013672,0
REC0000590,REC0000704,0
REC0000849,REC0013349,0
REC0009614,REC0014511,0
REC0002795,REC0003748,0
REC0007593,REC0007594,1
REC0012615,REC0012616,1
REC0010005,REC0010006,1
REC0005168,REC0006764,0
REC0002166,REC0005033,0
REC0007566,REC0011865,0
REC0000287,REC0009858,0
REC0001641,REC0005152,0
REC0008929,REC0009325,0
REC0004646,REC0011704,0
REC0001278,REC0008003,0
REC0001004,REC0002061,0
REC0000175,REC0008529,0
REC0001946,REC0010957,0
REC0014523,REC0014524,1
REC0002245,REC0014413,0
REC0007156,REC0008084,0
REC0003365,REC0013007,0
REC0010246,REC0010247,1
REC0001955,REC0013888,0
REC0006104,REC0006105,1
REC0003229,REC0003230,1
REC0004155,REC0008995,0
REC0002178,REC0005449,0
REC0003844,REC0005234,0
REC0010560,REC0010651,0
REC0005525,REC0008412,0
REC0010166,REC0012824,0
REC0001566,REC0005938,0
REC0001517,REC0014361,0
REC0003269,REC0011871,0
REC0002925,REC0002926,1
REC0004741,REC0005793,0
REC0004849,REC0011869,0
REC0001393,REC0002813,0
REC0008146,REC0008147,1
REC0004511,REC0007949,0
REC0011163,REC0012144,0
REC0007840,REC0008136,0
REC0004276,REC0011566,0
REC0003686,REC0013879,0
REC0009440,REC0009442,1
REC0004746,REC0011154,0
REC0007483,REC0007484,1
REC0009441,REC0009442,1
REC0000069,REC0005308,0
REC0000109,REC0001139,0
REC0006854,REC0006855,1
REC0000841,REC0003582,0
REC0014990,REC0014991,1
REC0000377,REC0001780,0
REC0001558,REC0001559,1
REC0009011,REC0010634,0
REC0006428,REC0006430,1
REC0006629,REC0008129,0
REC0003276,REC0010510,0
REC0014495,REC0014496,1
REC0004060,REC0004061,1
REC0004784,REC0010158,0
REC0002642,REC0003906,0
REC0012183,REC0013153,0
REC0007834,REC0007835,1
REC0011008,REC0012350,0
REC0007361,REC0007403,0
REC0007912,REC0007913,1
REC0005220,REC0005221,1
REC0008402,REC0008403,1
REC0012046,REC0012047,1
REC0014280,REC0014281,1
REC0009041,REC0009042,1
REC0008995,REC0008996,1
REC0002769,REC0009082,0
REC0006602,REC0010277,0
REC0004978,REC0014102,0
REC0014553,REC0014554,1
REC0004442,REC0004465,0
REC0002187,REC0009074,0
REC0009317,REC0009318,1
REC0001434,REC0011553,0
REC0001719,REC0001720,1
REC0012598,REC0012599,1
REC0000183,REC0011245,0
REC0001721,REC0002184,0
REC0005840,REC0014084,0
REC0001466,REC0014384,0
REC0000142,REC0003481,0
REC0008195,REC0011891,0
REC0000765,REC0004973,0
REC0008773,REC0012103,0
REC0004437,REC0008197,0
REC0006953,REC0007810,0
REC0006747,REC0006748,1
REC0006212,REC0009541,0
REC0005995,REC0005996,1
REC0003797,REC0014918,0
REC0004432,REC0004433,1
REC0011674,REC0011675,1
REC0009089,REC0014566,0
REC0001512,REC0012329,0
REC0013310,REC0014699,0
REC0002997,REC0010033,0
REC0012935,REC0012936,1
REC0004838,REC0007937,0
REC0011010,REC0012858,0
REC0006471,REC0007354,0
REC0003700,REC0011215,0
REC0012192,REC0012983,0
REC0007258,REC0007259,1
REC0003760,REC0006910,0
REC0005792,REC0008140,0
REC0001381,REC0008803,0
REC0003178,REC0008415,0
REC0008895,REC0012694,0
REC0006486,REC0006802,0
REC0009089,REC0014516,0
REC0005547,REC0006596,0
REC0001078,REC0001079,1
REC0003743,REC0010113,0
REC0002386,REC0009703,0
REC0011838,REC0013521,0
REC0003706,REC0007321,0
REC0000372,REC0001449,0
REC0004392,REC0010098,0
REC0001561,REC0009248,0
REC0010232,REC0012904,0
REC0007342,REC0013332,0
REC0008699,REC0008700,1
REC0005014,REC0012420,0
REC0002022,REC0002023,1
REC0009012,REC0013368,0
REC0003937,REC0006000,0
REC0000514,REC0006061,0
REC0012056,REC0012057,1
REC0007268,REC0009126,0
REC0010014,REC0010015,1
REC0004795,REC0004796,1
REC0009823,REC0009824,1
REC0003580,REC0003582,1
REC0005944,REC0012543,0
REC0001326,REC0004177,0
REC0002543,REC0004646,0
REC0000168,REC0004157,0
REC0007477,REC0012505,0
REC0008728,REC0009872,0
REC0011829,REC0011831,1
REC0009196,REC0010364,0
REC0003274,REC0011854,0
REC0000449,REC0008236,0
REC0005814,REC0007926,0
REC0003846,REC0003848,1
REC0010949,REC0010950,1
REC0011018,REC0012805,0
REC0000057,REC0001567,0
REC0003580,REC0003581,1
REC0008952,REC0013657,0
REC0002783,REC0008536,0
REC0000458,REC0011142,0
REC0010523,REC0010525,1
REC0013379,REC0013535,0
REC0014272,REC0014273,1
REC0008129,REC0008130,1
REC0002113,REC0009580,0
REC0005501,REC0005502,1
REC0011270,REC0011310,0
REC0002000,REC0005396,0
REC0013472,REC0013647,0
REC0001909,REC0003161,0
REC0007951,REC0011515,0
REC0006591,REC0007325,0
REC0011218,REC0012438,0
REC0010473,REC0013952,0
REC0000944,REC0006299,0
REC0004483,REC0004485,1
REC0009126,REC0009401,0
REC0002627,REC0002886,0
REC0005369,REC0005370,1
REC0009596,REC0009666,0
REC0003283,REC0014749,0
REC0002916,REC0003192,0
REC0000278,REC0000279,1
REC0007358,REC0011715,0
REC0002563,REC0009545,0
REC0000790,REC0000791,1
REC0000648,REC0006474,0
REC0007048,REC0007050,1
REC0007051,REC0007052,1
REC0006787,REC0011657,0
REC0007149,REC0014161,0
REC0001458,REC0007655,0
REC0004071,REC0008042,0
REC0002891,REC0005324,0
REC0002669,REC0005718,0
REC0004439,REC0006973,0
REC0010902,REC0011113,0
REC0001551,REC0010695,0
REC0012786,REC0012788,1
REC0001869,REC0001870,1
REC0000376,REC0012114,0
REC0011796,REC0012501,0
REC0001372,REC0010007,0
REC0007049,REC0007050,1
REC0012569,REC0012570,1
REC0001218,REC0014469,0
REC0010029,REC0013073,0
REC0002109,REC0003831,0
REC0001414,REC0009677,0
REC0011333,REC0013116,0
REC0004211,REC0004212,1
REC0005400,REC0005401,1
REC0013368,REC0013369,1
REC0010524,REC0010525,1
REC0007275,REC0013600,0
REC0002982,REC0008903,0
REC0002337,REC0005865,0
REC0009681,REC0009682,1
REC0007079,REC0012764,0
REC0000625,REC0001435,0
REC0006636,REC0006637,1
REC0005447,REC0012204,0
REC0007249,REC0011709,0
REC0002737,REC0010073,0
REC0010910,REC0010911,1
REC0003571,REC0009713,0
REC0007106,REC0011142,0
REC0002847,REC0009600,0
REC0001559,REC0001560,1
REC0001529,REC0002689,0
REC0008397,REC0008587,0
REC0001155,REC0001313,0
REC0009400,REC0009401,1
REC0010065,REC0013650,0
REC0009036,REC0009037,1
REC0000095,REC0004492,0
REC0002451,REC0006643,0
REC0000901,REC0000902,1
REC0010116,REC0010300,0
REC0008348,REC0009285,0
REC0001198,REC0004159,0
REC0014177,REC0014507,0
REC0006009,REC0006010,1
REC0007078,REC0012257,0
REC0001807,REC0001808,1
REC0003838,REC0013371,0
REC0005411,REC0013193,0
REC0003391,REC0009706,0
REC0006642,REC0008138,0
REC0014302,REC0014303,1
REC0010097,REC0010098,1
REC0006270,REC0008267,0
REC0001866,REC0007461,0
REC0001197,REC0001198,1
REC0001479,REC0004280,0
REC0000952,REC0000953,1
REC0010065,REC0010066,1
REC0012978,REC0013950,0
REC0007908,REC0007909,1
REC0012247,REC0013729,0
REC0005031,REC0011199,0
REC0006295,REC0007856,0
REC0002724,REC0004040,0
REC0006990,REC0006992,1
REC0000127,REC0000128,1
REC0002562,REC0004810,0
REC0004719,REC0004720,1
REC0003232,REC0013043,0
REC0012188,REC0012189,1
REC0005010,REC0005125,0
REC0012392,REC0013046,0
REC0005985,REC0007194,0
REC0000824,REC0007482,0
REC0012862,REC0012863,1
REC0010383,REC0010384,1
REC0000128,REC0011934,0
REC0014548,REC0014549,1
REC0005505,REC0005645,0
REC0005714,REC0005715,1
REC0003007,REC0003008,1
REC0007249,REC0009129,0
REC0007158,REC0010075,0
REC0004372,REC0004984,0
REC0005366,REC0005367,1
REC0008960,REC0008961,1
REC0001275,REC0001276,1
REC0010254,REC0011643,0
REC0001637,REC0006414,0
REC0000660,REC0001987,0
REC0013369,REC0013370,1
REC0005006,REC0012532,0
REC0010409,REC0010412,0
REC0003390,REC0011581,0
REC0003779,REC0012389,0
REC0004534,REC0009856,0
REC0010769,REC0013169,0
REC0008117,REC0014105,0
REC0004922,REC0004923,1
REC0012507,REC0012508,1
REC0003146,REC0009622,0
REC0012107,REC0014382,0
REC0004081,REC0004082,1
REC0001702,REC0010948,0
REC0011248,REC0011249,1
REC0006247,REC0009818,0
REC0013217,REC0014511,0
REC0010114,REC0010258,0
REC0009239,REC0012326,0
REC0008510,REC0013957,0
REC0010763,REC0010764,1
REC0000558,REC0000560,1
REC0008349,REC0008350,1
REC0009936,REC0009938,0
REC0014060,REC0014061,1
REC0005135,REC0005309,0
REC0004184,REC0007430,0
REC0003897,REC0003899,1
REC0012759,REC0012760,1
REC0002234,REC0009772,0
REC0002853,REC0013545,0
REC0004315,REC0007136,0
REC0011309,REC0014444,0
REC0006817,REC0007758,0
REC0007074,REC0007623,0
REC0005663,REC0008754,0
REC0009641,REC0010679,0
REC0004473,REC0007309,0
REC0001771,REC0010517,0
REC0006484,REC0010692,0
REC0000781,REC0011247,0
REC0000739,REC0005007,0
REC0006422,REC0006949,0
REC0008689,REC0008690,1
REC0011822,REC0014824,0
REC0003933,REC0011429,0
REC0004691,REC0007130,0
REC0000805,REC0002052,0
REC0007194,REC0007195,1
REC0002911,REC0005739,0
REC0005235,REC0014582,0
REC0002154,REC0012024,0
REC0003630,REC0014332,0
REC0004011,REC0013358,0
REC0004057,REC0004336,0
REC0009905,REC0013624,0
REC0009882,REC0009883,1
REC0005119,REC0014916,0
REC0002041,REC0002898,0
REC0000617,REC0007268,0
REC0002401,REC0002403,1
REC0005330,REC0014169,0
REC0000651,REC0005137,0
REC0005288,REC0005289,1
REC0000125,REC0000224,0
REC0004206,REC0006012,0
REC0006700,REC0006701,1
REC0012746,REC0012936,0
REC0010802,REC0011727,0
REC0001680,REC0003166,0
REC0005285,REC0013627,0
REC0014460,REC0014461,1
REC0003152,REC0011465,0
REC0007640,REC0007641,1
REC0008248,REC0008249,1
REC0001238,REC0001239,1
REC0001279,REC0002279,0
REC0004939,REC0004940,1
REC0014244,REC0014245,1
REC0000798,REC0013072,0
REC0009174,REC0009175,1
REC0004825,REC0009315,0
REC0008543,REC0008544,1
REC0008174,REC0014855,0
REC0011993,REC0011994,1
REC0002845,REC0002846,1
REC0005688,REC0005689,1
REC0002890,REC0003292,0
REC0004348,REC0004350,1
REC0003362,REC0010168,0
REC0012814,REC0012815,1
REC0001346,REC0008247,0
REC0000708,REC0007540,0
REC0005398,REC0005399,1
REC0009649,REC0009650,1
REC0007192,REC0009639,0
REC0007081,REC0007164,0
REC0005526,REC0013917,0
REC0000524,REC0002908,0
REC0006099,REC0013976,0
REC0009806,REC0009807,1
REC0004918,REC0004919,1
REC0010536,REC0011228,0
REC0003565,REC0009326,0
REC0005676,REC0005677,1
REC0000022,REC0003310,0
REC0007251,REC0007252,1
REC0005589,REC0009631,0
REC0006750,REC0006751,1
REC0006714,REC0014258,0
REC0001562,REC0001563,1
REC0000649,REC0000650,1
REC0001362,REC0001363,1
REC0006902,REC0006903,1
REC0012921,REC0013023,0
REC0001654,REC0001655,1
REC0001280,REC0001722,0
REC0002269,REC0003476,0
REC0007520,REC0014015,0
REC0014329,REC0014330,1
REC0006270,REC0006271,1
REC0002825,REC0008113,0
REC0008592,REC0010413,0
REC0004098,REC0004100,1
REC0010784,REC0010786,1
REC0014305,REC0014354,0
REC0003610,REC0004718,0
REC0003932,REC0014256,0
REC0012289,REC0012290,1
REC0008628,REC0008629,1
REC0002153,REC0011159,0
REC0014549,REC0014550,1
REC0014165,REC0014166,1
REC0005269,REC0011428,0
REC0006482,REC0008010,0
REC0002988,REC0011966,0
REC0004770,REC0011668,0
REC0014326,REC0014617,0
REC0001238,REC0007728,0
REC0006996,REC0011654,0
REC0005752,REC0012983,0
REC0005241,REC0008878,0
REC0003503,REC0003504,1
REC0010888,REC0010889,1
REC0002173,REC0005929,0
REC0000175,REC0011746,0
REC0003463,REC0003464,1
REC0007025,REC0007624,0
REC0014233,REC0014235,1
REC0000590,REC0000591,1
REC0000420,REC0004249,0
REC0007956,REC0009785,0
REC0009752,REC0009753,1
REC0009728,REC0009729,1
REC0002843,REC0010983,0
REC0006794,REC0010963,0
REC0001912,REC0007420,0
REC0008516,REC0013600,0
REC0003945,REC0003946,1
REC0008555,REC0014957,0
REC0002360,REC0006501,0
REC0010378,REC0010379,1
REC0003059,REC0005925,0
REC0008567,REC0011953,0
REC0005469,REC0005470,1
REC0001926,REC0012217,0
REC0010297,REC0011021,0
REC0004654,REC0013434,0
REC0005151,REC0005153,1
REC0000497,REC0003506,0
REC0000444,REC0014489,0
REC0001116,REC0003616,0
REC0001891,REC0001892,1
REC0005160,REC0009351,0
REC0006103,REC0006104,1
REC0006398,REC0006399,1
REC0011011,REC0012611,0
REC0002581,REC0005944,0
REC0004535,REC0004536,1
REC0002888,REC0002891,0
REC0014768,REC0014770,1
REC0006442,REC0006443,1
REC0006361,REC0008901,0
REC0002423,REC0010904,0
REC0004013,REC0004014,1
REC0003686,REC0009711,0
REC0012709,REC0013230,0
REC0002128,REC0008029,0
REC0008200,REC0008201,1
REC0013276,REC0013277,1
REC0000500,REC0011598,0
REC0006597,REC0012344,0
REC0007752,REC0007756,0
REC0008164,REC0011245,0
REC0011282,REC0013362,0
REC0002632,REC0007169,0
REC0004637,REC0013889,0
REC0001726,REC0006460,0
REC0009026,REC0009027,1
REC0003948,REC0003949,1
REC0002172,REC0011150,0
REC0001065,REC0009003,0
REC0014493,REC0014494,1
REC0011750,REC0011751,1
REC0014708,REC0014709,1
REC0000335,REC0001260,0
REC0000118,REC0006390,0
REC0008673,REC0014572,0
REC0004865,REC0011857,0
REC0000042,REC0000043,1
REC0013491,REC0013492,1
REC0001546,REC0006719,0
REC0010153,REC0013109,0
REC0008293,REC0012310,0
REC0008678,REC0008679,1
REC0003131,REC0013910,0
REC0008396,REC0013025,0
REC0007291,REC0007292,1
REC0004948,REC0004949,1
REC0009158,REC0009159,1
REC0005723,REC0006073,0
REC0005800,REC0013980,0
REC0009282,REC0009283,1
REC0014132,REC0014133,1
REC0000953,REC0012683,0
REC0002349,REC0002523,0
REC0011511,REC0011597,0
REC0010101,REC0010102,1
REC0006500,REC0006501,1
REC0003878,REC0005385,0
REC0008459,REC0008460,1
REC0011825,REC0012075,0
REC0005950,REC0006647,0
REC0001106,REC0008840,0
REC0000424,REC0009657,0
REC0009063,REC0009064,1
REC0002117,REC0004625,0
REC0008715,REC0013392,0
REC0000082,REC0011780,0
REC0006375,REC0007613,0
REC0011988,REC0011989,1
REC0008731,REC0013440,0
REC0001584,REC0013449,0
